## [iView]
## Converted from:	D:\MatlabFiles\Eyetracking&Matlab\SampleScript\Data\Pilot_CvS_23.idf
## Date:	23.02.2011 12:33:28
## Version:	IDF Converter 3.0.9
## Sample Rate:	1250
## [Run]
## Subject:	test                                                                                                                                                                                                                                                            
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	13-point
## Calibration Area:	1280	1024
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	23258                                                                                                                                                                                                                                                           
## Reversed:	none
## Format:	RIGHT, RAW, DIAMETER, CR, POR, QUALITY, MSG
## 
Time	Type	Trial	R Raw X [px]	R Raw Y [px]	R Dia X [px]	R Dia Y [px]	R CR1 X [px]	R CR1 Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency
533623244262	SMP	2	131.78	48.28	32.00	21.00	140.50	53.71	617.73	424.16	0	1017
533623245062	SMP	2	131.93	48.14	32.00	22.00	140.50	53.71	621.37	417.34	0	1007
533623245862	SMP	2	131.94	47.95	32.00	23.00	140.52	53.72	623.17	408.02	0	1016
533623246661	SMP	2	132.08	47.85	35.00	22.00	140.51	53.74	628.00	401.40	0	1005
533623247461	SMP	2	132.14	47.72	34.00	23.00	140.51	53.73	631.92	395.97	0	1019
533623248261	SMP	2	132.02	47.56	33.00	24.00	140.51	53.78	630.70	386.57	0	1005
533623249062	SMP	2	132.11	47.45	33.00	24.00	140.51	53.80	632.12	379.79	0	1030
533623249861	SMP	2	132.13	47.40	32.00	24.00	140.55	53.84	632.01	375.45	0	1008
533623250662	SMP	2	132.16	47.19	33.00	25.00	140.54	53.82	632.61	367.54	0	1019
533623251462	SMP	2	132.13	47.14	33.00	25.00	140.55	53.82	632.77	363.67	0	1007
533623252264	SMP	2	132.14	47.02	32.00	25.00	140.54	53.86	632.89	357.78	0	1015
533623253061	SMP	2	132.18	46.90	32.00	24.00	140.57	53.88	633.09	350.82	0	1006
533623253862	SMP	2	132.14	46.76	32.00	25.00	140.60	53.90	632.02	343.35	0	1024
533623254662	SMP	2	132.31	46.69	32.00	26.00	140.58	53.89	635.81	339.19	0	1005
533623255462	SMP	2	132.29	46.63	32.00	26.00	140.60	53.93	637.08	335.25	0	1020
533623256263	SMP	2	132.40	46.53	33.00	26.00	140.59	53.92	640.89	330.88	0	1024
533623257062	SMP	2	132.35	46.39	33.00	27.00	140.60	53.92	641.11	324.59	0	1021
533623257862	SMP	2	132.43	46.43	33.00	27.00	140.62	53.96	642.43	322.37	0	1014
533623258666	SMP	2	132.34	46.30	32.00	27.00	140.61	53.97	641.79	318.17	0	1019
533623259462	SMP	2	132.38	46.26	32.00	27.00	140.63	53.99	641.26	314.56	0	1007
533623260263	SMP	2	132.42	46.20	32.00	27.00	140.67	54.00	641.25	310.98	0	1018
533623261062	SMP	2	132.42	46.12	32.00	28.00	140.68	54.01	640.87	307.28	0	1008
533623261863	SMP	2	132.48	46.06	32.00	28.00	140.66	54.02	642.46	303.52	0	1019
533623262662	SMP	2	132.45	46.00	32.00	28.00	140.65	54.05	643.19	299.66	0	1010
533623263462	SMP	2	132.61	45.91	32.00	28.00	140.64	54.05	647.92	295.65	0	1020
533623264261	SMP	2	132.61	45.84	33.00	28.00	140.69	54.10	649.22	290.25	0	1008
533623265062	SMP	2	132.59	45.73	32.00	29.00	140.68	54.08	649.97	285.49	0	1019
533623265861	SMP	2	132.57	45.75	32.00	29.00	140.68	54.10	649.73	283.52	0	1010
533623266663	SMP	2	132.57	45.62	32.00	29.00	140.68	54.14	649.24	278.68	0	1024
533623267465	SMP	2	132.64	45.57	32.00	29.00	140.69	54.14	650.24	274.81	0	1008
533623268261	SMP	2	132.64	45.46	32.00	30.00	140.71	54.14	650.68	270.30	0	1019
533623269061	SMP	2	132.66	45.45	31.00	30.00	140.69	54.16	651.95	267.87	0	1028
533623269863	SMP	2	132.69	45.40	32.00	30.00	140.71	54.17	652.95	265.17	0	1030
533623270664	SMP	2	132.74	45.46	32.00	30.00	140.74	54.18	653.88	264.67	0	1004
533623271462	SMP	2	132.67	45.30	32.00	30.00	140.76	54.18	652.88	261.23	0	1026
533623272262	SMP	2	132.75	45.35	32.00	31.00	140.76	54.26	653.37	258.60	0	1006
533623273062	SMP	2	132.71	45.26	32.00	31.00	140.77	54.26	652.93	255.07	0	1021
533623273862	SMP	2	132.72	45.37	32.00	32.00	140.79	54.29	652.26	255.14	0	1008
533623274662	SMP	2	132.76	45.22	32.00	31.00	140.81	54.30	652.61	251.75	0	1022
533623275462	SMP	2	132.79	45.22	32.00	31.00	140.86	54.36	652.21	248.31	0	1028
533623276262	SMP	2	132.76	45.24	32.00	31.00	140.88	54.40	651.28	246.38	0	1027
533623277062	SMP	2	132.82	45.14	32.00	31.00	140.88	54.46	651.78	241.42	0	1037
533623277862	SMP	2	132.87	45.12	32.00	31.00	140.90	54.51	652.87	237.16	0	1032
533623278661	SMP	2	132.83	45.20	31.00	32.00	140.89	54.46	653.09	238.44	0	1008
533623279462	SMP	2	132.79	45.04	32.00	31.00	140.95	54.54	651.58	232.86	0	1019
533623280262	SMP	2	132.91	45.05	32.00	33.00	140.95	54.59	652.54	229.42	0	1029
533623281062	SMP	2	132.90	45.05	32.00	32.00	140.97	54.64	652.66	226.74	0	1029
533623281861	SMP	2	132.96	45.05	32.00	33.00	140.99	54.61	653.75	226.07	0	1008
533623282661	SMP	2	132.93	45.05	32.00	32.00	140.99	54.65	654.24	225.12	0	1019
533623283461	SMP	2	132.96	45.08	32.00	33.00	141.00	54.69	654.33	224.47	0	1009
533623284264	SMP	2	133.00	45.18	32.00	33.00	141.01	54.68	655.00	226.08	0	1018
533623285061	SMP	2	132.94	45.10	32.00	33.00	141.03	54.73	654.03	224.65	0	1014
533623285862	SMP	2	133.08	45.05	32.00	33.00	141.05	54.74	655.76	222.51	0	1018
533623286662	SMP	2	132.96	45.21	32.00	33.00	141.03	54.72	654.74	225.38	0	1020
533623287462	SMP	2	133.07	45.09	32.00	32.00	141.08	54.74	655.57	223.07	0	1029
533623288261	SMP	2	133.02	45.15	32.00	34.00	141.07	54.77	655.36	223.39	0	1009
533623289061	SMP	2	133.10	45.14	32.00	33.00	141.11	54.76	655.57	223.58	0	1025
533623289862	SMP	2	133.07	45.16	32.00	34.00	141.12	54.76	655.28	223.56	0	1012
533623290662	SMP	2	133.07	45.14	32.00	34.00	141.12	54.77	654.72	223.35	0	1021
533623291461	SMP	2	133.13	45.25	31.00	34.00	141.12	54.78	655.41	224.89	0	1028
533623292262	SMP	2	133.15	45.20	32.00	34.00	141.19	54.78	655.16	225.14	0	1024
533623293063	SMP	2	133.06	45.28	32.00	34.00	141.18	54.76	653.40	227.24	0	1007
533623293862	SMP	2	133.08	45.26	32.00	35.00	141.20	54.79	651.90	227.60	0	1024
533623294661	SMP	2	133.21	45.33	31.00	35.00	141.24	54.79	652.62	228.73	0	1007
533623295462	SMP	2	133.10	45.12	32.00	35.00	141.26	54.78	650.99	225.50	0	1021
533623296261	SMP	2	133.16	45.32	32.00	34.00	141.28	54.79	650.75	228.21	0	1009
533623297062	SMP	2	133.19	45.32	32.00	32.00	141.31	54.78	650.56	229.50	0	1019
533623297861	SMP	2	133.20	45.35	32.00	33.00	141.31	54.79	650.54	230.67	0	1010
533623298662	SMP	2	133.14	45.35	32.00	32.00	141.29	54.78	649.92	231.65	0	1025
533623299461	SMP	2	133.18	45.47	31.00	34.00	141.32	54.79	649.45	233.96	0	1006
533623300261	SMP	2	133.22	45.53	31.00	32.00	141.32	54.77	649.66	237.77	0	1016
533623301061	SMP	2	133.19	45.42	31.00	34.00	141.34	54.77	649.41	237.07	0	1007
533623301862	SMP	2	133.19	45.46	32.00	33.00	141.36	54.79	648.80	237.26	0	1022
533623302662	SMP	2	133.21	45.57	32.00	32.00	141.37	54.77	648.25	239.80	0	1008
533623303460	SMP	2	133.25	45.57	32.00	32.00	141.40	54.78	648.03	240.98	0	1020
533623304261	SMP	2	133.17	45.57	32.00	32.00	141.40	54.81	646.80	241.32	0	1035
533623305062	SMP	2	133.24	45.62	31.00	32.00	141.42	54.76	646.59	243.09	0	1019
533623305862	SMP	2	133.21	45.64	32.00	32.00	141.41	54.79	646.10	244.09	0	1029
533623306665	SMP	2	133.24	45.73	31.00	32.00	141.42	54.75	646.07	247.43	0	1025
533623307462	SMP	2	133.26	45.86	32.00	31.00	141.44	54.80	646.24	251.54	0	1017
533623308263	SMP	2	133.23	45.71	32.00	33.00	141.45	54.79	645.51	250.17	0	1040
533623309064	SMP	2	133.21	45.77	32.00	32.00	141.46	54.77	644.29	251.42	0	1007
533623309862	SMP	2	133.32	45.75	32.00	32.00	141.46	54.79	645.53	250.98	0	1020
533623310662	SMP	2	133.25	45.73	32.00	32.00	141.50	54.78	644.57	250.25	0	1008
533623311462	SMP	2	133.30	45.84	32.00	31.00	141.49	54.77	645.15	252.24	0	1022
533623312260	SMP	2	133.33	45.99	31.00	31.00	141.48	54.79	646.17	257.52	0	1005
533623313062	SMP	2	133.37	45.93	32.00	32.00	141.50	54.80	647.24	257.87	0	1021
533623313862	SMP	2	133.30	45.84	32.00	32.00	141.51	54.80	646.84	256.61	0	1009
533623314662	SMP	2	133.33	46.04	32.00	32.00	141.52	54.81	646.22	259.67	0	1019
533623315462	SMP	2	133.37	45.94	32.00	32.00	141.51	54.80	646.80	258.78	0	1006
533623316262	SMP	2	133.38	45.92	32.00	32.00	141.53	54.82	647.18	258.14	0	1022
533623317060	SMP	2	133.40	45.97	32.00	32.00	141.53	54.83	648.04	258.46	0	1006
533623317863	SMP	2	133.41	45.94	32.00	32.00	141.56	54.83	648.25	257.81	0	1018
533623318661	SMP	2	133.38	46.10	31.00	32.00	141.55	54.85	647.65	260.35	0	1002
533623319461	SMP	2	133.37	46.09	32.00	32.00	141.54	54.83	647.10	262.26	0	1018
533623320261	SMP	2	133.39	46.12	32.00	32.00	141.56	54.82	646.55	264.14	0	1008
533623321061	SMP	2	133.38	46.11	32.00	32.00	141.58	54.85	645.85	264.61	0	1020
533623321862	SMP	2	133.38	46.19	32.00	31.00	141.58	54.91	645.34	264.97	0	1006
533623322662	SMP	2	133.47	46.12	32.00	31.00	141.58	54.88	646.78	264.40	0	1021
533623323461	SMP	2	133.48	46.16	32.00	33.00	141.57	54.87	648.45	264.55	0	1028
533623324261	SMP	2	133.47	46.20	32.00	32.00	141.60	54.88	648.77	265.40	0	1027
533623325062	SMP	2	133.50	46.19	32.00	32.00	141.59	54.87	649.48	265.99	0	1014
533623325863	SMP	2	133.47	46.16	32.00	32.00	141.61	54.90	648.96	265.57	0	1018
533623326662	SMP	2	133.49	46.21	32.00	31.00	141.62	54.91	648.58	265.75	0	1041
533623327463	SMP	2	133.51	46.18	32.00	31.00	141.61	54.89	648.88	265.70	0	1051
533623328263	SMP	2	133.52	46.23	32.00	32.00	141.61	54.89	649.41	266.52	0	1005
533623329061	SMP	2	133.42	46.17	32.00	32.00	141.62	54.93	647.67	265.55	0	1025
533623329862	SMP	2	133.52	46.26	33.00	31.00	141.64	54.92	648.08	266.43	0	1005
533623330662	SMP	2	133.48	46.24	33.00	32.00	141.64	54.92	647.47	266.58	0	1017
533623331461	SMP	2	133.52	46.24	32.00	31.00	141.64	54.93	647.73	266.50	0	1009
533623332262	SMP	2	133.47	46.27	32.00	33.00	141.64	54.93	647.34	267.20	0	1020
533623333062	SMP	2	133.60	46.33	32.00	32.00	141.64	54.94	649.38	268.39	0	1016
533623333865	SMP	2	133.59	46.25	32.00	32.00	141.65	54.94	650.67	267.86	0	1032
533623334662	SMP	2	133.60	46.35	33.00	33.00	141.67	54.94	651.20	269.17	0	1008
533623335462	SMP	2	133.52	46.39	33.00	32.00	141.68	54.94	649.70	270.90	0	1018
533623336261	SMP	2	133.60	46.36	32.00	33.00	141.70	54.96	649.48	271.04	0	1008
533623337061	SMP	2	133.62	46.32	32.00	31.00	141.69	54.95	649.89	270.62	0	1018
533623337862	SMP	2	133.58	46.31	33.00	32.00	141.68	54.96	649.90	269.60	0	1008
533623338661	SMP	2	133.61	46.32	32.00	32.00	141.69	54.97	650.41	268.70	0	1018
533623339461	SMP	2	133.60	46.35	33.00	33.00	141.68	54.96	650.51	269.09	0	1004
533623340261	SMP	2	133.63	46.41	32.00	31.00	141.72	54.98	650.30	270.41	0	1018
533623341062	SMP	2	133.63	46.37	32.00	31.00	141.69	54.98	650.69	270.64	0	1005
533623341862	SMP	2	133.62	46.42	32.00	31.00	141.72	54.96	650.43	271.82	0	1021
533623342664	SMP	2	133.59	46.36	32.00	33.00	141.72	54.99	649.57	270.95	0	1006
533623343461	SMP	2	133.62	46.42	32.00	32.00	141.72	54.98	649.47	271.30	0	1018
533623344261	SMP	2	133.64	46.47	33.00	32.00	141.72	55.01	649.58	272.20	0	1003
533623345061	SMP	2	133.67	46.52	32.00	33.00	141.75	55.03	650.06	273.19	0	1019
533623345862	SMP	2	133.64	46.51	32.00	32.00	141.71	55.00	650.46	274.40	0	1003
533623346662	SMP	2	133.65	46.53	32.00	32.00	141.80	55.03	649.11	274.96	0	1023
533623347462	SMP	2	133.68	46.52	32.00	32.00	141.78	55.03	649.02	275.13	0	1004
533623348260	SMP	2	133.72	46.47	32.00	31.00	141.80	55.07	649.52	273.37	0	1018
533623349060	SMP	2	133.78	46.53	33.00	32.00	141.80	55.07	651.23	273.28	0	1014
533623349861	SMP	2	133.71	46.58	32.00	32.00	141.81	55.05	650.90	274.56	0	1019
533623350662	SMP	2	133.71	46.59	32.00	32.00	141.79	55.06	650.81	275.51	0	1002
533623351462	SMP	2	133.75	46.56	32.00	31.00	141.82	55.04	650.64	276.14	0	1018
533623352260	SMP	2	133.80	46.58	32.00	31.00	141.84	55.08	651.25	276.08	0	1004
533623353062	SMP	2	133.76	46.62	32.00	32.00	141.85	55.06	650.93	276.70	0	1016
533623353861	SMP	2	133.76	46.59	32.00	31.00	141.90	55.07	649.55	276.62	0	1005
533623354663	SMP	2	133.77	46.59	32.00	32.00	141.89	55.10	648.73	275.99	0	1016
533623355461	SMP	2	133.80	46.64	32.00	32.00	141.90	55.10	648.68	276.45	0	1009
533623356261	SMP	2	133.77	46.61	33.00	32.00	141.93	55.11	647.82	275.89	0	1021
533623357061	SMP	2	133.75	46.70	32.00	32.00	141.91	55.11	647.20	277.34	0	1003
533623357861	SMP	2	133.73	46.62	33.00	32.00	141.94	55.10	645.67	277.27	0	1019
533623358662	SMP	2	133.78	46.65	32.00	32.00	141.95	55.13	645.42	276.98	0	1022
533623359461	SMP	2	133.82	46.61	32.00	32.00	141.95	55.12	646.42	276.25	0	1020
533623360261	SMP	2	133.79	46.73	32.00	32.00	141.95	55.14	646.41	277.10	0	1021
533623361062	SMP	2	133.81	46.61	32.00	31.00	141.97	55.11	646.55	276.37	0	1020
533623361861	SMP	2	133.81	46.68	32.00	32.00	141.98	55.12	646.20	276.95	0	1005
533623362662	SMP	2	133.79	46.69	32.00	32.00	142.00	55.13	645.22	277.66	0	1017
533623363460	SMP	2	133.79	46.72	33.00	32.00	142.01	55.12	644.47	278.62	0	1005
533623364260	SMP	2	133.86	46.74	32.00	32.00	142.00	55.12	645.38	279.89	0	1021
533623365060	SMP	2	133.82	46.65	33.00	31.00	142.05	55.14	644.54	278.69	0	1010
533623365862	SMP	2	133.86	46.67	33.00	32.00	142.07	55.13	644.36	278.08	0	1017
533623366661	SMP	2	133.91	46.81	32.00	32.00	142.05	55.13	645.36	280.15	0	1005
533623367462	SMP	2	133.88	46.69	32.00	32.00	142.05	55.14	645.58	279.12	0	1016
533623368260	SMP	2	133.89	46.73	32.00	32.00	142.09	55.14	645.30	279.52	0	1008
533623369062	SMP	2	133.91	46.73	32.00	32.00	142.11	55.13	644.86	279.92	0	1021
533623369861	SMP	2	133.82	46.74	32.00	32.00	142.10	55.12	642.80	280.20	0	1003
533623370661	SMP	2	133.94	46.79	32.00	32.00	142.11	55.13	643.69	281.31	0	1017
533623371461	SMP	2	133.84	46.77	33.00	33.00	142.15	55.13	641.22	281.94	0	1006
533623372262	SMP	2	133.87	46.74	32.00	32.00	142.16	55.13	640.29	281.53	0	1017
533623373061	SMP	2	133.89	46.77	33.00	32.00	142.18	55.11	640.04	281.93	0	1008
533623373861	SMP	2	133.96	46.77	32.00	32.00	142.16	55.12	641.48	282.09	0	1021
533623374661	SMP	2	133.89	46.75	33.00	32.00	142.17	55.11	641.25	282.14	0	1006
533623375462	SMP	2	133.97	46.76	33.00	32.00	142.23	55.13	641.28	282.01	0	1014
533623376260	SMP	2	133.98	46.73	32.00	32.00	142.21	55.12	641.75	281.44	0	1036
533623377062	SMP	2	133.96	46.76	32.00	32.00	142.26	55.13	640.71	281.38	0	1056
533623377862	SMP	2	133.97	46.76	32.00	32.00	142.28	55.13	639.95	281.49	0	1007
533623378661	SMP	2	134.00	46.72	32.00	32.00	142.29	55.12	639.70	281.05	0	1018
533623379460	SMP	2	134.00	46.78	32.00	31.00	142.31	55.12	639.34	281.71	0	1004
533623380261	SMP	2	134.00	46.77	33.00	32.00	142.30	55.12	639.34	282.05	0	1019
533623381060	SMP	2	134.01	46.79	33.00	32.00	142.30	55.13	639.46	282.53	0	1005
533623381861	SMP	2	134.08	46.73	32.00	32.00	142.32	55.12	640.58	281.98	0	1019
533623382660	SMP	2	134.04	46.77	33.00	32.00	142.30	55.12	641.01	282.04	0	1011
533623383460	SMP	2	134.03	46.78	32.00	32.00	142.33	55.13	640.49	282.14	0	1019
533623384261	SMP	2	134.00	46.64	32.00	32.00	142.31	55.12	639.83	279.65	0	1022
533623385061	SMP	2	134.07	46.73	32.00	32.00	142.33	55.11	640.04	280.11	0	1017
533623385861	SMP	2	134.05	46.72	33.00	32.00	142.34	55.11	639.99	279.96	0	1006
533623386661	SMP	2	134.00	46.63	33.00	32.00	142.34	55.10	639.18	278.65	0	1024
533623387461	SMP	2	134.12	46.68	34.00	32.00	142.34	55.12	640.97	278.55	0	1006
533623388260	SMP	2	134.06	46.73	32.00	32.00	142.33	55.12	640.86	279.05	0	1016
533623389060	SMP	2	134.16	46.73	33.00	32.00	142.35	55.11	642.67	279.91	0	1006
533623389862	SMP	2	134.09	46.61	33.00	32.00	142.35	55.11	642.46	278.41	0	1017
533623390660	SMP	2	134.07	46.72	33.00	32.00	142.35	55.11	641.63	279.36	0	1005
533623391461	SMP	2	134.07	46.81	33.00	32.00	142.38	55.11	640.38	281.80	0	1024
533623392260	SMP	2	134.15	46.67	32.00	33.00	142.35	55.10	641.64	280.28	0	1006
533623393061	SMP	2	134.14	46.69	33.00	32.00	142.37	55.11	642.38	280.04	0	1016
533623393861	SMP	2	134.09	46.67	33.00	32.00	142.38	55.10	641.50	279.30	0	1006
533623394662	SMP	2	134.09	46.72	33.00	32.00	142.37	55.09	641.11	279.88	0	1033
533623395461	SMP	2	134.12	46.67	33.00	32.00	142.37	55.10	640.95	279.59	0	1022
533623396262	SMP	2	134.11	46.67	33.00	32.00	142.37	55.10	640.96	279.23	0	1019
533623397061	SMP	2	134.12	46.62	32.00	32.00	142.38	55.11	641.28	277.79	0	1003
533623397861	SMP	2	134.18	46.63	33.00	33.00	142.38	55.09	642.57	277.27	0	1018
533623398661	SMP	2	134.12	46.67	33.00	32.00	142.39	55.09	642.19	277.85	0	1005
533623399461	SMP	2	134.21	46.69	33.00	32.00	142.39	55.08	643.53	279.03	0	1021
533623400260	SMP	2	134.16	46.66	32.00	32.00	142.41	55.07	643.17	279.70	0	1023
533623401061	SMP	2	134.20	46.61	33.00	32.00	142.41	55.06	643.37	279.07	0	1020
533623401861	SMP	2	134.19	46.68	33.00	33.00	142.42	55.07	643.29	279.47	0	1022
533623402661	SMP	2	134.14	46.57	33.00	32.00	142.41	55.06	642.30	278.10	0	1019
533623403460	SMP	2	134.21	46.68	33.00	32.00	142.44	55.04	642.45	279.50	0	1003
533623404260	SMP	2	134.15	46.59	32.00	33.00	142.42	55.05	641.89	278.70	0	1024
533623405061	SMP	2	134.17	46.57	33.00	32.00	142.41	55.08	642.01	277.01	0	1002
533623405859	SMP	2	134.13	46.56	33.00	32.00	142.43	55.02	641.27	277.12	0	1022
533623406660	SMP	2	134.05	46.57	32.00	32.00	142.40	55.06	639.26	276.51	0	1005
533623407460	SMP	2	134.20	46.65	33.00	32.00	142.44	55.02	640.26	278.53	0	1016
533623408260	SMP	2	134.19	46.64	33.00	32.00	142.44	55.02	640.72	279.77	0	1008
533623409065	SMP	2	134.11	46.66	32.00	32.00	142.45	55.00	639.53	281.36	0	1017
533623409861	SMP	2	134.19	46.58	32.00	32.00	142.44	55.01	640.59	280.70	0	1006
533623410661	SMP	2	134.08	46.60	33.00	32.00	142.42	55.01	639.01	280.17	0	1018
533623411461	SMP	2	134.22	46.53	33.00	32.00	142.45	54.99	640.56	278.90	0	1004
533623412260	SMP	2	134.18	46.48	32.00	31.00	142.46	55.00	640.71	277.00	0	1020
533623413061	SMP	2	134.19	46.60	33.00	31.00	142.45	54.98	641.05	278.52	0	1006
533623413861	SMP	2	134.15	46.57	33.00	32.00	142.46	54.97	640.59	279.20	0	1018
533623414660	SMP	2	134.17	46.52	33.00	33.00	142.45	55.00	640.18	278.38	0	1006
533623415460	SMP	2	134.21	46.58	33.00	32.00	142.47	54.96	640.51	279.77	0	1016
533623416260	SMP	2	134.13	46.54	33.00	32.00	142.45	54.96	639.68	279.45	0	1004
533623417060	SMP	2	134.14	46.48	33.00	32.00	142.47	54.94	638.83	278.61	0	1024
533623417864	SMP	2	134.17	46.51	33.00	32.00	142.46	54.96	639.11	278.38	0	1005
533623418660	SMP	2	134.15	46.54	32.00	33.00	142.47	54.92	638.60	279.25	0	1018
533623419461	SMP	2	134.13	46.45	32.00	31.00	142.46	54.92	638.35	278.48	0	1023
533623420260	SMP	2	134.04	46.58	33.00	32.00	142.45	54.93	636.40	280.22	0	1022
533623421061	SMP	2	134.04	46.42	32.00	31.00	142.44	54.95	635.14	277.42	0	1005
533623421861	SMP	2	134.07	46.47	33.00	31.00	142.46	54.91	634.62	277.69	0	1023
533623422660	SMP	2	134.00	46.43	32.00	32.00	142.43	54.89	633.88	277.42	0	1004
533623423461	SMP	2	134.09	46.48	32.00	32.00	142.45	54.89	634.80	278.05	0	1019
533623424261	SMP	2	134.06	46.42	33.00	32.00	142.43	54.87	635.41	278.19	0	1005
533623425061	SMP	2	134.04	46.54	32.00	33.00	142.43	54.85	635.20	281.04	0	1018
533623425861	SMP	2	134.08	46.45	32.00	32.00	142.43	54.88	635.88	280.33	0	1033
533623426662	SMP	2	134.09	46.46	32.00	32.00	142.42	54.83	636.55	281.06	0	1044
533623427461	SMP	2	134.03	46.43	33.00	33.00	142.43	54.82	635.90	281.11	0	1021
533623428263	SMP	2	134.01	46.42	32.00	32.00	142.41	54.80	635.28	280.99	0	1023
533623429060	SMP	2	134.10	46.41	33.00	33.00	142.41	54.76	636.53	281.71	0	1007
533623429859	SMP	2	134.10	46.32	33.00	32.00	142.40	54.72	637.92	281.20	0	1018
533623430660	SMP	2	134.04	46.37	33.00	33.00	142.39	54.72	637.78	281.76	0	1012
533623431461	SMP	2	134.06	46.41	32.00	32.00	142.41	54.72	637.48	282.78	0	1021
533623432261	SMP	2	134.05	46.40	33.00	33.00	142.38	54.74	637.40	283.02	0	1004
533623433061	SMP	2	134.15	46.29	33.00	33.00	142.39	54.72	639.22	281.56	0	1018
533623433860	SMP	2	134.03	46.30	32.00	33.00	142.39	54.70	638.22	280.62	0	1005
533623434661	SMP	2	134.09	46.23	33.00	32.00	142.40	54.66	638.47	279.59	0	1017
533623435461	SMP	2	133.94	46.25	32.00	33.00	142.38	54.68	635.79	279.09	0	1007
533623436262	SMP	2	134.03	46.26	33.00	33.00	142.36	54.63	636.30	280.12	0	1018
533623437059	SMP	2	134.05	46.27	32.00	32.00	142.38	54.63	636.86	280.87	0	1005
533623437861	SMP	2	134.04	46.21	33.00	32.00	142.39	54.62	636.84	280.65	0	1014
533623438659	SMP	2	134.01	46.23	32.00	32.00	142.35	54.58	637.13	281.34	0	1007
533623439461	SMP	2	134.04	46.27	33.00	34.00	142.35	54.61	637.53	281.99	0	1023
533623440259	SMP	2	133.99	46.17	32.00	32.00	142.35	54.57	637.11	281.46	0	1011
533623441061	SMP	2	133.91	46.24	33.00	32.00	142.35	54.51	635.18	283.66	0	1019
533623441860	SMP	2	133.96	46.28	32.00	32.00	142.35	54.48	634.60	286.89	0	1007
533623442660	SMP	2	133.93	46.21	32.00	32.00	142.35	54.43	633.61	288.15	0	1020
533623443461	SMP	2	133.93	46.12	33.00	32.00	142.35	54.38	633.35	288.03	0	1006
533623444260	SMP	2	133.93	46.14	33.00	32.00	142.35	54.36	633.30	288.16	0	1025
533623445059	SMP	2	133.90	46.18	32.00	32.00	142.32	54.30	633.09	290.21	0	1009
533623445860	SMP	2	133.93	46.18	32.00	32.00	142.30	54.25	633.89	292.94	0	1018
533623446660	SMP	2	133.85	46.20	32.00	33.00	142.27	54.22	633.61	295.45	0	1008
533623447461	SMP	2	133.84	46.02	32.00	33.00	142.29	54.13	632.86	295.23	0	1021
533623448260	SMP	2	133.89	45.97	32.00	32.00	142.28	54.13	633.31	293.86	0	1010
533623449060	SMP	2	133.85	45.86	32.00	35.00	142.30	54.12	632.57	290.23	0	1027
533623449860	SMP	2	133.84	45.88	32.00	34.00	142.28	54.10	632.41	289.08	0	1009
533623450661	SMP	2	133.82	45.79	33.00	35.00	142.26	54.10	632.25	286.68	0	1023
533623451460	SMP	2	133.82	45.80	32.00	33.00	142.24	54.08	632.47	285.91	0	1008
533623452259	SMP	2	133.78	45.74	33.00	33.00	142.19	54.08	633.23	284.60	0	1023
533623453059	SMP	2	133.71	45.81	32.00	32.00	142.14	54.06	633.17	285.25	0	1015
533623453861	SMP	2	133.85	45.78	32.00	32.00	142.13	54.05	636.20	285.76	0	1022
533623454660	SMP	2	133.69	45.91	32.00	32.00	142.07	54.02	635.59	289.65	0	1008
533623455460	SMP	2	133.74	46.02	35.00	31.00	142.04	54.01	637.40	295.43	0	1024
533623456259	SMP	2	133.73	46.22	33.00	30.00	142.01	54.00	638.46	305.18	0	1011
533623457060	SMP	2	133.62	46.51	32.00	31.00	142.00	53.95	636.82	323.74	0	1026
533623457860	SMP	2	133.53	46.74	32.00	29.00	141.93	53.91	635.21	335.26	0	1030
533623458660	SMP	2	133.50	47.17	33.00	29.00	141.95	53.89	633.02	358.77	0	1045
533623459461	SMP	2	133.34	47.51	32.00	28.00	141.93	53.83	628.29	376.79	0	1010
533623460261	SMP	2	133.23	47.92	32.00	27.00	141.93	53.80	622.05	398.57	0	1020
533623461060	SMP	2	133.11	48.35	33.00	26.00	141.92	53.73	616.34	422.64	0	1005
533623461860	SMP	2	132.86	48.86	32.00	25.00	141.92	53.65	604.87	451.31	0	1023
533623462660	SMP	2	132.88	49.41	32.00	24.00	141.88	53.56	605.45	482.06	0	1006
533623463460	SMP	2	132.70	49.95	31.00	22.00	141.82	53.31	602.45	520.17	0	1016
533623464261	SMP	2	132.41	50.57	31.00	22.00	141.78	53.19	592.46	555.90	0	1002
533623465061	SMP	2	132.06	51.29	31.00	20.00	141.79	53.10	573.16	595.25	0	1017
533623465860	SMP	2	130.60	52.07	23.00	20.00	141.91	53.12	494.76	632.62	0	1012
533623466660	SMP	2	130.49	52.77	23.00	18.00	141.83	53.08	494.33	669.37	0	1010
533623467461	SMP	2	130.50	53.49	23.00	18.00	141.83	53.00	494.54	708.26	0	987
533623468260	SMP	2	130.70	54.14	23.00	16.00	141.78	53.19	503.48	730.90	0	1002
533623469060	SMP	2	131.07	54.91	23.00	14.00	141.62	53.10	533.93	774.12	0	985
